title: EEG-recording_ActualElectrodes, recorded: 23.05.19 01.34.31, timestamp started:2017-11-21T16:17:43.558438-08:00            , sampling:128, subject:, labels:COUNTER INTERPOLATED F3 FC5 AF3 F7 T7 P7 O1 O2 P8 T8 F8 AF4 FC6 F4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, , chan:40, samples:1333, units:emotiv
98,6302,9185,15200,14941,14177,12895,5726,32,5022,5535,11870,12513,12576,8672,
99,6366,9377,15840,14941,13601,11807,5854,32,5214,4959,10974,11681,12640,8417,
100,6430,9313,15456,14621,13985,11935,5470,32,5278,5791,10910,12129,13408,8737,
101,6494,9505,15200,14621,14305,10783,4254,32,5278,6687,11230,13025,14496,8673,
102,6558,9057,15584,14685,13281,10015,4318,32,5406,6175,10974,12065,13664,8289,
103,6622,9057,15904,15069,12705,10463,5150,32,5022,4767,10014,10209,11872,8161,
104,6686,8929,15456,15005,13281,11487,5406,32,4830,5279,10398,11041,12768,8481,
105,6750,8993,15456,15069,13921,11807,5598,32,5534,6495,11870,12641,14496,8673,
106,6814,9185,15712,15069,13217,10143,6174,32,5598,5983,11934,11681,13472,8481,
107,6878,9441,15520,15133,12321,9951,6238,32,5150,5791,11166,10721,11936,8673,
108,6942,9313,15200,14877,12833,12127,6302,32,5470,6943,11038,11169,12000,8993,
109,7006,9057,15328,14813,12833,11743,6558,32,5406,6239,11038,10529,11168,8481,
110,7070,9505,15584,15069,11873,9503,5982,32,4894,4447,10974,9185,9568,7648,
111,7134,9761,15584,15133,12449,10015,6174,32,5278,5727,11934,10721,10592,8096,
112,7198,9761,15520,15261,13281,12127,6942,32,5470,7199,12446,13025,13088,9184,
113,7262,9377,15392,15197,13025,12831,6878,32,4574,5151,11614,12577,13280,8672,
